"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01006099999","2023-12-08T22:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","191,1,N,0126,1","99999,9,9,9","999999,9,9,9","-0009,1","-0030,1","10113,1",,,"99999,9,10097,1","6,1,010,1,+999,9","0138,1","9,99,0126,1,999","SYN004BUFR",
"01006099999","2023-12-09T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","160,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0021,1","-0044,1","10096,1","240,M,-0015,1","240,N,-0021,1","99999,9,10080,1","6,1,015,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1609 11021 21044 30080 40096 56015 333 11015 21021 90710 91110=",
"01006099999","2023-12-09T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","170,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0004,1","-0021,1","10073,1","240,M,-0002,1","240,N,-0010,1","99999,9,10058,1","9,9,002,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1706 11004 21021 30058 40073 50002 333 11002 21010 90710 91111=",
"01006099999","2023-12-09T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0011,1","-0028,1","10037,1","240,M,-0007,1","240,N,-0014,1","99999,9,10021,1","6,1,017,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1406 11011 21028 30021 40037 56017 333 11007 21014 90710 91109=",
"01006099999","2023-12-09T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","184,1,N,0068,1","99999,9,9,9","999999,9,9,9","-0017,1","-0024,1","09972,1",,,"99999,9,09957,1","8,1,035,1,+999,9","0094,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-10T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","150,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0062,1","-0106,1","10036,1","240,M,-0054,1","240,N,-0067,1","99999,9,10020,1",,,"3,99,0060,1,999","SYN07601006 46/// /1503 11062 21106 30020 40036 54002 333 11054 21067 90710 91106=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-10T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","150,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0034,1","-0044,1","09999,1","240,M,-0033,1","240,N,-0040,1","99999,9,09984,1","7,1,020,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1507 11034 21044 39984 49999 57020 333 11033 21040 90710 91109=",
"01006099999","2023-12-10T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0017,1","-0023,1","09970,1","240,M,-0016,1","240,N,-0023,1","99999,9,09954,1","8,1,011,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /1004 11017 21023 39954 49970 58011 333 11016 21023 90710 91108=",
"01006099999","2023-12-10T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","133,1,N,0079,1","99999,9,9,9","999999,9,9,9","-0017,1","-0029,1","09949,1",,,"99999,9,09934,1","6,1,023,1,+999,9","0093,1","9,99,0079,1,999","SYN004BUFR",
"01006099999","2023-12-11T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0019,1","-0025,1","09931,1","240,M,-0019,1","240,N,-0020,1","99999,9,09915,1","7,1,007,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1408 11019 21025 39915 49931 57007 333 11019 21020 90710 91110=",
"01006099999","2023-12-11T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0038,1","-0046,1","09935,1","240,M,-0038,1","240,N,-0052,1","99999,9,09919,1","2,1,005,1,+999,9",,"3,99,0020,1,999","SYN07601006 46/// /2901 11038 21046 39919 49935 52005 333 11038 21052 90710 91102=",
"01006099999","2023-12-11T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","350,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0042,1","-0048,1","09944,1","240,M,-0039,1","240,N,-0056,1","99999,9,09929,1","3,1,008,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /3506 11042 21048 39929 49944 53008 333 11039 21056 90710 91108=",
"01006099999","2023-12-11T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","350,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0071,1","-0088,1","09973,1","240,M,-0069,1","240,N,-0072,1","99999,9,09957,1","2,1,023,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /3513 11071 21088 39957 49973 52023 333 11069 21072 90710 91116=",
"01006099999","2023-12-12T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","340,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0082,1","-0104,1","10010,1","240,M,-0079,1","240,N,-0082,1","99999,9,09994,1","2,1,021,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /3407 11082 21104 39994 40010 52021 333 11079 21082 90710 91110=",
"01006099999","2023-12-12T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","320,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0083,1","-0113,1","10033,1","240,M,-0081,1","240,N,-0084,1","99999,9,10017,1","2,1,016,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /3205 11083 21113 30017 40033 52016 333 11081 21084 90710 91106=",
"01006099999","2023-12-12T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0115,1","-0145,1","10057,1","240,M,-0100,1","240,N,-0115,1","99999,9,10041,1","2,1,012,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2305 11115 21145 30041 40057 52012 333 11100 21115 90710 91106=",
"01006099999","2023-12-12T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","221,1,N,0055,1","99999,9,9,9","999999,9,9,9","-0135,1","-0176,1","10072,1",,,"99999,9,10055,1","2,1,006,1,+999,9","0064,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-13T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0102,1","-0148,1","10062,1","240,M,-0098,1","240,N,-0122,1","99999,9,10045,1","6,1,010,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1808 11102 21148 30045 40062 56010 333 11098 21122 90710 91109=",
"01006099999","2023-12-13T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","160,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0047,1","-0057,1","09999,1","240,M,-0046,1","240,N,-0059,1","99999,9,09983,1","8,1,036,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /1613 11047 21057 39983 49999 58036 333 11046 21059 90710 91116=",
"01006099999","2023-12-13T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0008,1","-0009,1","09972,1","240,M,+0008,1","240,N,+0001,1","99999,9,09957,1","6,1,013,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /2108 10008 21009 39957 49972 56013 333 10008 20001 90710 91110=",
"01006099999","2023-12-13T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","212,1,N,0108,1","99999,9,9,9","999999,9,9,9","+0020,1","-0012,1","09966,1",,,"99999,9,09951,1","2,1,006,1,+999,9","0139,1","9,99,0122,1,999","SYN004BUFR",
"01006099999","2023-12-13T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0022,1","-0009,1","09973,1","240,M,+0023,1","240,N,+0018,1","99999,9,09958,1","1,1,010,1,+999,9",,"3,99,0140,1,999","SYN07601006 46/// /2111 10022 21009 39958 49973 51010 333 10023 20018 90710 91114=",
"01006099999","2023-12-14T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0001,1","-0019,1","09993,1","240,M,+0007,1","240,N,+0001,1","99999,9,09978,1","2,1,006,1,+999,9",,"3,99,0130,1,999","SYN07601006 46/// /2312 10001 21019 39978 49993 52006 333 10007 20001 90710 91113=",
"01006099999","2023-12-14T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0015,1","-0043,1","10033,1","240,M,-0010,1","240,N,-0015,1","99999,9,10018,1","2,1,027,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /2105 11015 21043 30018 40033 52027 333 11010 21015 90710 91109=",
"01006099999","2023-12-14T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","200,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0025,1","-0048,1","10055,1","240,M,-0021,1","240,N,-0036,1","99999,9,10039,1","2,1,013,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /2005 11025 21048 30039 40055 52013 333 11021 21036 90710 91107=",
"01006099999","2023-12-14T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0023,1","-0041,1","10074,1","240,M,-0013,1","240,N,-0041,1","99999,9,10058,1","2,1,011,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2204 11023 21041 30058 40074 52011 333 11013 21041 90710 91106=",
"01006099999","2023-12-15T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0016,1","-0033,1","10079,1","240,M,-0012,1","240,N,-0028,1","99999,9,10064,1",,,"3,99,0060,1,999","SYN07601006 46/// /1806 11016 21033 30064 40079 54002 333 11012 21028 90710 91106=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-15T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0001,1","-0016,1","10086,1","240,M,+0002,1","240,N,-0007,1","99999,9,10070,1","1,1,007,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /2204 10001 21016 30070 40086 51007 333 10002 21007 90710 91107=",
"01006099999","2023-12-15T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0036,1","-0064,1","10083,1","240,M,-0029,1","240,N,-0039,1","99999,9,10067,1","6,1,005,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /1805 11036 21064 30067 40083 56005 333 11029 21039 90710 91108=",
"01006099999","2023-12-15T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0019,1","-0024,1","10052,1","240,M,-0018,1","240,N,-0020,1","99999,9,10036,1","8,1,015,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /1305 11019 21024 30036 40052 58015 333 11018 21020 90710 91108=",
"01006099999","2023-12-16T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0016,1","-0026,1","10006,1","240,M,-0016,1","240,N,-0017,1","99999,9,09991,1","7,1,022,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1409 11016 21026 39991 40006 57022 333 11016 21017 90710 91111=",
"01006099999","2023-12-16T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0023,1","-0033,1","09966,1","240,M,-0020,1","240,N,-0024,1","99999,9,09950,1","7,1,020,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1405 11023 21033 39950 49966 57020 333 11020 21024 90710 91106=",
"01006099999","2023-12-16T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0020,1","-0029,1","09913,1","240,M,-0019,1","240,N,-0033,1","99999,9,09897,1","7,1,028,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /1306 11020 21029 39897 49913 57028 333 11019 21033 90710 91107=",
"01006099999","2023-12-16T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","111,1,N,0074,1","99999,9,9,9","999999,9,9,9","-0019,1","-0029,1","09871,1",,,"99999,9,09855,1","8,1,024,1,+999,9","0088,1","9,99,0079,1,999","SYN004BUFR",
"01006099999","2023-12-16T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0019,1","-0029,1","09866,1","240,M,-0019,1","240,N,-0019,1","99999,9,09851,1","8,1,018,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1008 11019 21029 39851 49866 58018 333 11019 21019 90710 91109=",
"01006099999","2023-12-17T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0016,1","-0025,1","09826,1","240,M,-0016,1","240,N,-0017,1","99999,9,09811,1","7,1,018,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1009 11016 21025 39811 49826 57018 333 11016 21017 90710 91111=",
"01006099999","2023-12-17T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","090,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0016,1","-0022,1","09809,1","240,M,-0016,1","240,N,-0016,1","99999,9,09793,1","8,1,004,1,+999,9",,"3,99,0130,1,999","SYN07601006 46/// /0910 11016 21022 39793 49809 58004 333 11016 21016 90710 91113=",
"01006099999","2023-12-17T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0017,1","-0023,1","09821,1","240,M,-0016,1","240,N,-0018,1","99999,9,09806,1","2,1,011,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1210 11017 21023 39806 49821 52011 333 11016 21018 90710 91111=",
"01006099999","2023-12-17T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","116,1,N,0089,1","99999,9,9,9","999999,9,9,9","-0019,1","-0026,1","09838,1",,,"99999,9,09822,1","2,1,014,1,+999,9","0103,1","9,99,0089,1,999","SYN004BUFR",
"01006099999","2023-12-17T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0020,1","-0027,1","09844,1","240,M,-0019,1","240,N,-0021,1","99999,9,09828,1","2,1,013,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1208 11020 21027 39828 49844 52013 333 11019 21021 90710 91110=",
"01006099999","2023-12-18T00:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","115,1,N,0074,1","99999,9,9,9","999999,9,9,9","-0020,1","-0026,1","09852,1",,,"99999,9,09837,1","2,1,008,1,+999,9","0088,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-18T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0032,1","-0043,1","09858,1","240,M,-0028,1","240,N,-0032,1","99999,9,09843,1","2,1,006,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1207 11032 21043 39843 49858 52006 333 11028 21032 90710 91110=",
"01006099999","2023-12-18T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","110,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0033,1","-0058,1","09871,1","240,M,-0031,1","240,N,-0033,1","99999,9,09856,1","2,1,005,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /1105 11033 21058 39856 49871 52005 333 11031 21033 90710 91107=",
"01006099999","2023-12-18T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","060,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0039,1","-0057,1","09874,1","240,M,-0037,1","240,N,-0040,1","99999,9,09859,1",,,"3,99,0070,1,999","SYN07601006 46/// /0606 11039 21057 39859 49874 54002 333 11037 21040 90710 91107=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-18T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0044,1","-0058,1","09871,1","240,M,-0041,1","240,N,-0045,1","99999,9,09856,1",,,"3,99,0080,1,999","SYN07601006 46/// /0706 11044 21058 39856 49871 54002 333 11041 21045 90710 91108=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-18T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","066,1,N,0074,1","99999,9,9,9","999999,9,9,9","-0052,1","-0067,1","09871,1",,,"99999,9,09856,1","4,1,000,1,+999,9","0094,1","9,99,0083,1,999","SYN004BUFR",
"01006099999","2023-12-19T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0045,1","-0053,1","09863,1","240,M,-0045,1","240,N,-0049,1","99999,9,09848,1","7,1,009,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0407 11045 21053 39848 49863 57009 333 11045 21049 90710 91108=",
"01006099999","2023-12-19T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","060,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0048,1","-0060,1","09872,1","240,M,-0044,1","240,N,-0048,1","99999,9,09856,1","2,1,010,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /0610 11048 21060 39856 49872 52010 333 11044 21048 90710 91112=",
"01006099999","2023-12-19T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0060,1","-0081,1","09885,1","240,M,-0059,1","240,N,-0061,1","99999,9,09870,1","2,1,007,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0507 11060 21081 39870 49885 52007 333 11059 21061 90710 91109=",
"01006099999","2023-12-19T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","027,1,N,0079,1","99999,9,9,9","999999,9,9,9","-0085,1","-0101,1","09896,1",,,"99999,9,09880,1","1,1,006,1,+999,9","0100,1","9,99,0089,1,999","SYN004BUFR",
"01006099999","2023-12-19T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0099,1","-0115,1","09900,1","240,M,-0085,1","240,N,-0099,1","99999,9,09884,1","2,1,011,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0108 11099 21115 39884 49900 52011 333 11085 21099 90710 91111=",
"01006099999","2023-12-20T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0097,1","-0111,1","09891,1","240,M,-0096,1","240,N,-0102,1","99999,9,09875,1","7,1,006,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0207 11097 21111 39875 49891 57006 333 11096 21102 90710 91109=",
"01006099999","2023-12-20T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0104,1","-0119,1","09903,1","240,M,-0102,1","240,N,-0105,1","99999,9,09887,1","2,1,014,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0108 11104 21119 39887 49903 52014 333 11102 21105 90710 91110=",
"01006099999","2023-12-20T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0116,1","-0137,1","09905,1","240,M,-0116,1","240,N,-0117,1","99999,9,09889,1","4,1,000,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0309 11116 21137 39889 49905 54000 333 11116 21117 90710 91111=",
"01006099999","2023-12-20T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0120,1","-0138,1","09909,1","240,M,-0119,1","240,N,-0122,1","99999,9,09893,1",,,"3,99,0100,1,999","SYN07601006 46/// /0208 11120 21138 39893 49909 54002 333 11119 21122 90710 91110=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-21T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0121,1","-0139,1","09917,1","240,M,-0116,1","240,N,-0121,1","99999,9,09901,1","1,1,005,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0205 11121 21139 39901 49917 51005 333 11116 21121 90710 91110=",
"01006099999","2023-12-21T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","999,9,N,0043,1","99999,9,9,9","999999,9,9,9","-0132,1","-0152,1","09937,1","120,M,-0122,1","120,N,-0133,1","99999,9,09920,1","1,1,014,1,+999,9","0076,1","9,99,0078,1,999","SYN004BUFR",
"01006099999","2023-12-21T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","040,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0155,1","-0181,1","09959,1","240,M,-0139,1","240,N,-0155,1","99999,9,09943,1","2,1,012,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0403 11155 21181 39943 49959 52012 333 11139 21155 90710 91106=",
"01006099999","2023-12-21T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","330,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0170,1","-0195,1","09987,1","240,M,-0166,1","240,N,-0174,1","99999,9,09970,1","3,1,016,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /3302 11170 21195 39970 49987 53016 333 11166 21174 90710 91104=",
"01006099999","2023-12-22T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","360,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0160,1","-0186,1","10010,1","240,M,-0157,1","240,N,-0167,1","99999,9,09994,1","2,1,010,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /3604 11160 21186 39994 40010 52010 333 11157 21167 90710 91105=",
"01006099999","2023-12-22T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0169,1","-0195,1","10033,1","240,M,-0169,1","240,N,-0188,1","99999,9,10016,1","3,1,010,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /2702 11169 21195 30016 40033 53010 333 11169 21188 90710 91104=",
"01006099999","2023-12-22T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","350,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0163,1","-0202,1","10057,1","240,M,-0159,1","240,N,-0164,1","99999,9,10040,1","2,1,015,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /3504 11163 21202 30040 40057 52015 333 11159 21164 90710 91109=",
"01006099999","2023-12-22T20:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","181,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0169,1","-0198,1","10067,1",,,"99999,9,10050,1","2,1,007,1,+999,9",,"9,99,0021,1,999","SYN004BUFR",
"01006099999","2023-12-22T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","340,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0174,1","-0206,1","10070,1","240,M,-0164,1","240,N,-0174,1","99999,9,10053,1","2,1,010,1,+999,9",,"3,99,0060,1,999","SYN08201006 46/// /3404 11174 21206 30053 40070 52010 92100 333 11164 21174 90710 91106=",
"01006099999","2023-12-23T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","290,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0172,1","-0211,1","10088,1","240,M,-0172,1","240,N,-0182,1","99999,9,10072,1","2,1,009,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2904 11172 21211 30072 40088 52009 333 11172 21182 90710 91106=",
"01006099999","2023-12-23T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","280,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0183,1","-0220,1","10120,1","240,M,-0180,1","240,N,-0188,1","99999,9,10103,1","2,1,018,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /2805 11183 21220 30103 40120 52018 333 11180 21188 90710 91105=",
"01006099999","2023-12-23T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","280,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0184,1","-0206,1","10150,1","240,M,-0170,1","240,N,-0185,1","99999,9,10133,1","1,1,017,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /2803 11184 21206 30133 40150 51017 333 11170 21185 90710 91104=",
"01006099999","2023-12-23T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","290,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0178,1","-0203,1","10181,1","240,M,-0170,1","240,N,-0182,1","99999,9,10164,1","2,1,013,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2902 11178 21203 30164 40181 52013 333 11170 21182 90710 91103=",
"01006099999","2023-12-24T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0183,1","-0208,1","10200,1","240,M,-0172,1","240,N,-0183,1","99999,9,10183,1","2,1,007,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /2403 11183 21208 30183 40200 52007 333 11172 21183 90710 91104=",
"01006099999","2023-12-24T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0192,1","-0216,1","10215,1","240,M,-0187,1","240,N,-0197,1","99999,9,10198,1","2,1,008,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /2304 11192 21216 30198 40215 52008 333 11187 21197 90710 91104=",
