"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"01001499999","2023-03-07T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","010,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0130,1","99999,9",,,,,,,"09910,1,99999,9",,,,"MET047METAR ENSO 071720Z 01006KT CAVOK M01/M13 Q0991=",
"01001499999","2023-03-07T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","050,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0140,1","99999,9",,,,,,,"09920,1,99999,9",,,,"MET047METAR ENSO 071750Z 05005KT CAVOK M01/M14 Q0992=",
"01001499999","2023-03-07T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,Y","999999,9,9,9","-0010,5","-0140,5","99999,9",,,,,,,"09920,5,99999,9",,,,"MET047METAR ENSO 071820Z 090K05T CAVOK M01/M14 Q0992=","D01      0ADE693D02      0ADE539D03      0ADE022"
"01001499999","2023-03-07T18:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0120,1","99999,9",,,,,,,"09920,1,99999,9",,,,"MET047METAR ENSO 071850Z 09007KT CAVOK M02/M12 Q0992=",
"01001499999","2023-03-07T19:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","090,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0120,1","99999,9",,,,,,,"09920,1,99999,9",,,,"MET047METAR ENSO 071920Z 09006KT CAVOK M02/M12 Q0992=",
"01001499999","2023-03-07T19:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0110,1","99999,9",,,,,,,"09920,1,99999,9",,,,"MET047METAR ENSO 071950Z VRB02KT CAVOK M02/M11 Q0992=",
"01001499999","2023-03-08T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,N","009999,1,9,9","-0030,1","-0110,1","99999,9","04,1,+01402,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01402,1,99,9,99,9","09930,1,99999,9",,,,"MET053METAR ENSO 080650Z 12010KT 9999 SCT046 M03/M11 Q0993=",
"01001499999","2023-03-08T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0051,1","99999,9,9,N","009999,1,9,9","-0030,1","-0100,1","99999,9","04,1,+01280,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01280,1,99,9,99,9","09930,1,99999,9",,,,"MET053METAR ENSO 080720Z 12010KT 9999 SCT042 M03/M10 Q0993=",
"01001499999","2023-03-08T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0046,1","99999,9,9,N","009999,1,9,9","-0020,1","-0090,1","99999,9","04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","09940,1,99999,9","85,1",,,"MET066METAR ENSO 080750Z 14009KT 9999 7000NW -SHSN SCT040 M02/M09 Q0994=",
"01001499999","2023-03-08T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0046,1","99999,9,9,N","009999,1,9,9","-0020,1","-0090,1","99999,9","04,1,+01280,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01280,1,99,9,99,9","09940,1,99999,9","16,1",,,"MET058METAR ENSO 080820Z 11009KT 9999 VCSH SCT042 M02/M09 Q0994=",
"01001499999","2023-03-08T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0046,1","01494,1,C,N","009999,1,9,9","-0010,1","-0090,1","99999,9","02,1,+00762,1,99,9","04,1,+01494,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09940,1,99999,9",,,,"MET060METAR ENSO 080850Z 11009KT 9999 FEW025 SCT049 M01/M09 Q0994=",
"01001499999","2023-03-08T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0062,1","02042,1,C,N","009999,1,9,9","-0010,1","-0100,1","99999,9","02,1,+01067,1,99,9","04,1,+02042,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","09940,1,99999,9",,,,"MET060METAR ENSO 080920Z 12012KT 9999 FEW035 SCT067 M01/M10 Q0994=",
"01001499999","2023-03-08T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0062,1","02042,1,C,N","009999,1,9,9","+0000,1","-0100,1","99999,9","02,1,+01067,1,99,9","04,1,+02042,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","09930,1,99999,9",,,,"MET059METAR ENSO 080950Z 13012KT 9999 FEW035 SCT067 00/M10 Q0993=",
"01001499999","2023-03-08T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0057,1","02042,1,C,N","009999,1,9,9","+0010,1","-0100,1","99999,9","02,1,+01067,1,99,9","04,1,+02042,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","09930,1,99999,9",,,,"MET059METAR ENSO 081020Z 14011KT 9999 FEW035 SCT067 01/M10 Q0993=",
"01001499999","2023-03-08T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0010,1","-0080,1","99999,9","04,1,+02042,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02042,1,99,9,99,9","09930,1,99999,9",,,,"MET052METAR ENSO 081050Z 14010KT 9999 SCT067 01/M08 Q0993=",
"01001499999","2023-03-08T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0010,1","-0080,1","99999,9","02,1,+01676,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01676,1,99,9,99,9","09930,1,99999,9",,,,"MET052METAR ENSO 081120Z 14009KT 9999 FEW055 01/M08 Q0993=",
"01001499999","2023-03-08T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0041,1","01524,1,C,N","009999,1,9,9","+0010,1","-0070,1","99999,9","02,1,+01280,1,08,1","04,1,+01524,1,99,9","07,1,+05182,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01280,1,99,9,99,9","09930,1,99999,9",,,,"MET069METAR ENSO 081150Z 14008KT 9999 FEW042TCU SCT050 BKN170 01/M07 Q0993=",
"01001499999","2023-03-08T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0051,1","01676,1,C,N","009999,1,9,9","+0020,1","-0060,1","99999,9","02,1,+01036,1,08,1","04,1,+01676,1,99,9","07,1,+05182,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01036,1,99,9,99,9","09930,1,99999,9","16,1",,,"MET082METAR ENSO 081220Z 19010KT 150V230 9999 VCSH FEW034TCU SCT055 BKN170 02/M06 Q0993=",
"01001499999","2023-03-08T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0072,1","01067,1,C,N","009999,1,9,9","+0020,1","-0040,1","99999,9","02,1,+00914,1,99,9","04,1,+01067,1,09,1","07,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","09930,1,99999,9","16,1",,,"MET073METAR ENSO 081250Z 19014KT 9999 VCSH FEW030 SCT035CB BKN055 02/M04 Q0993=",
"01001499999","2023-03-08T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","180,1,N,0046,1","01067,1,C,N","009999,1,9,9","+0010,1","-0050,1","99999,9","02,1,+00610,1,99,9","04,1,+01067,1,09,1","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09930,1,99999,9","85,1",,,"MET074METAR ENSO 081320Z 18009KT 9999 -SHSN FEW020 SCT035CB BKN060 01/M05 Q0993=",
"01001499999","2023-03-08T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0026,1","00213,1,W,N","001500,1,9,9","+0000,1","-0010,1","99999,9","09,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00213,1,99,9,99,9","09930,1,99999,9","73,1",,,"MET055METAR ENSO 081350Z VRB05KT 1500 SN VV007 M00/M01 Q0993=",
"01001499999","2023-03-08T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0026,1","00213,1,W,N","001000,1,9,9","-0010,1","-0010,1","99999,9","09,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00213,1,99,9,99,9","09930,1,99999,9","73,1",,,"MET055METAR ENSO 081420Z 13005KT 1000 SN VV007 M01/M01 Q0993=",
"01001499999","2023-03-08T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0026,1","00213,1,W,N","000800,1,9,9","-0010,1","-0010,1","99999,9","09,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00213,1,99,9,99,9","09920,1,99999,9","73,1",,,"MET055METAR ENSO 081450Z 12005KT 0800 SN VV007 M01/M01 Q0992=",
"01001499999","2023-03-08T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0021,1","00244,1,C,N","004000,1,9,9","-0010,1","-0010,1","99999,9","02,1,+00152,1,99,9","04,1,+00244,1,99,9","07,1,+00457,1,09,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09920,1,99999,9","71,1",,,"MET079METAR ENSO 081520Z VRB04KT 4000 2000N -SN FEW005 SCT008 BKN015CB M01/M01 Q0992=",
"01001499999","2023-03-08T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0005,1","00152,1,W,N","001000,1,9,9","+0000,1","+0000,1","99999,9","09,1,+00152,1,99,9",,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00152,1,99,9,99,9","09920,1,99999,9","73,1",,,"MET055METAR ENSO 081550Z VRB01KT 1000 SN VV005 M00/M00 Q0992=",
"01001499999","2023-03-08T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0005,1","00366,1,C,N","009999,1,9,9","+0000,1","+0000,1","99999,9","02,1,+00183,1,99,9","04,1,+00366,1,09,1","04,1,+03658,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09920,1,99999,9","71,1",,,"MET071METAR ENSO 081620Z VRB01KT 9999 -SN FEW006 SCT012CB SCT120 00/00 Q0992=",
"01001499999","2023-03-08T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,V,0005,1","00610,1,C,N","009999,1,9,9","+0000,1","+0000,1","99999,9","02,1,+00152,1,99,9","04,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09920,1,99999,9","16,1",,,"MET075METAR ENSO 081650Z 13001KT 100V180 9999 VCSH FEW005 SCT020CB M00/M00 Q0992=",
"01001499999","2023-03-09T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","-0060,1","-0080,1","99999,9",,,,,,,"09950,1,99999,9",,,,"MET047METAR ENSO 090650Z 00000KT CAVOK M06/M08 Q0995=",
"01001499999","2023-03-09T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,V,0021,1","99999,9,9,Y","009900,5,9,9","-0060,1","-0080,1","99999,9",,,,,,,"09950,1,99999,9",,,,"MET055METAR ENSO 090720Z 15004KT 130V230 CAVOK M06/M08 Q0995=",
"01001499999","2023-03-09T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,Y","009900,5,9,9","-0040,1","-0070,1","99999,9",,,,,,,"09960,1,99999,9",,,,"MET047METAR ENSO 090750Z 14004KT CAVOK M04/M07 Q0996=",
"01001499999","2023-03-09T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0040,1","-0070,1","99999,9",,,,,,,"09960,1,99999,9",,,,"MET047METAR ENSO 090820Z 11007KT CAVOK M04/M07 Q0996=",
"01001499999","2023-03-09T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0030,1","-0050,1","99999,9",,,,,,,"09960,1,99999,9",,,,"MET047METAR ENSO 090850Z 12006KT CAVOK M03/M05 Q0996=",
"01001499999","2023-03-09T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0051,1","99999,9,9,Y","009900,5,9,9","-0030,1","-0050,1","99999,9",,,,,,,"09950,1,99999,9",,,,"MET047METAR ENSO 090920Z 14010KT CAVOK M03/M05 Q0995=",
"01001499999","2023-03-09T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0046,1","00914,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9","04,1,+00518,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9","09960,1,99999,9","16,1",,,"MET065METAR ENSO 090950Z 14009KT 9999 VCSH SCT017 BKN030 M03/M05 Q0996=",
"01001499999","2023-03-09T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","080,1,N,0036,1","00762,1,9,N","009999,1,9,9","-0030,1","-0050,1","99999,9","04,1,+00457,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","09960,1,99999,9","85,1",,,"MET072METAR ENSO 091020Z 08007KT 9999 5000N -SHSN SCT015 BKN025 M03/M05 Q0996=",
"01001499999","2023-03-09T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","030,1,N,0010,1","00762,1,9,N","006000,1,9,9","-0040,1","-0040,1","99999,9","04,1,+00457,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","09960,1,99999,9","85,1",,,"MET066METAR ENSO 091050Z 03002KT 6000 -SHSN SCT015 BKN025 M04/M04 Q0996=",
"01001499999","2023-03-09T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","080,1,N,0015,1","00914,1,9,N","009999,1,9,9","-0030,1","-0040,1","99999,9","04,1,+00457,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","09960,1,99999,9","85,1",,,"MET066METAR ENSO 091120Z 08003KT 9999 -SHSN SCT015 BKN030 M03/M04 Q0996=",
"01001499999","2023-03-09T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0015,1","00457,1,C,N","009999,1,9,9","-0030,1","-0040,1","99999,9","02,1,+00274,1,99,9","04,1,+00457,1,99,9","07,1,+00732,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00274,1,99,9,99,9","09960,1,99999,9","85,1",,,"MET073METAR ENSO 091150Z 15003KT 9999 -SHSN FEW009 SCT015 BKN024 M03/M04 Q0996=",
"01001499999","2023-03-09T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,V,0021,1","00457,1,C,N","009999,1,9,9","-0030,1","-0040,1","99999,9","02,1,+00274,1,99,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00274,1,99,9,99,9","09960,1,99999,9","16,1",,,"MET080METAR ENSO 091220Z 11004KT 060V150 9999 VCSH FEW009 SCT015 BKN020 M03/M04 Q0996=",
"01001499999","2023-03-09T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0036,1","00610,1,9,N","009999,1,9,9","-0020,1","-0040,1","99999,9","02,1,+00274,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00274,1,99,9,99,9","09960,1,99999,9","16,1",,,"MET065METAR ENSO 091250Z 11007KT 9999 VCSH FEW009 BKN020 M02/M04 Q0996=",
"01001499999","2023-03-09T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0026,1","00671,1,9,N","009999,1,9,9","-0010,1","-0040,1","99999,9","02,1,+00274,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00274,1,99,9,99,9","09960,1,99999,9",,,,"MET060METAR ENSO 091320Z 11005KT 9999 FEW009 BKN022 M01/M04 Q0996=",
"01001499999","2023-03-09T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0010,1","00732,1,9,N","009999,1,9,9","-0010,1","-0050,1","99999,9","04,1,+00549,1,99,9","07,1,+00732,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09960,1,99999,9",,,,"MET060METAR ENSO 091350Z VRB02KT 9999 SCT018 BKN024 M01/M05 Q0996=",
"01001499999","2023-03-09T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,V,0015,1","00610,1,C,N","009999,1,9,9","-0020,1","-0050,1","99999,9","04,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+00823,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","09960,1,99999,9",,,,"MET075METAR ENSO 091420Z 14003KT 060V190 9999 SCT016 SCT020 BKN027 M02/M05 Q0996=",
"01001499999","2023-03-09T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,V,0010,1","99999,9,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9","04,1,+00853,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9","09960,1,99999,9",,,,"MET061METAR ENSO 091450Z 16002KT 120V220 9999 SCT028 M02/M05 Q0996=",
"01001499999","2023-03-09T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","-0020,1","-0050,1","99999,9","04,1,+00853,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9","09960,1,99999,9",,,,"MET053METAR ENSO 091520Z VRB02KT 9999 SCT028 M02/M05 Q0996=",
"01001499999","2023-03-09T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","360,1,N,0046,1","00762,1,C,N","009999,1,9,9","-0020,1","-0060,1","99999,9","04,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09960,1,99999,9",,,,"MET060METAR ENSO 091550Z 36009KT 9999 SCT020 SCT025 M02/M06 Q0996=",
"01001499999","2023-03-09T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","040,1,N,0041,1","00975,1,C,N","009999,1,9,9","-0040,1","-0070,1","99999,9","02,1,+00244,1,99,9","04,1,+00975,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","09960,1,99999,9",,,,"MET060METAR ENSO 091620Z 04008KT 9999 FEW008 SCT032 M04/M07 Q0996=",
"01001499999","2023-03-10T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","050,1,N,0031,1","99999,9,9,Y","009900,5,9,9","-0060,1","-0120,1","99999,9",,,,,,,"09990,1,99999,9",,,,"MET047METAR ENSO 100650Z 05006KT CAVOK M06/M12 Q0999=",
"01001499999","2023-03-10T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","-0070,1","-0120,1","99999,9",,,,,,,"09990,1,99999,9",,,,"MET047METAR ENSO 100720Z VRB03KT CAVOK M07/M12 Q0999=",
"01001499999","2023-03-10T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","-0050,1","-0110,1","99999,9",,,,,,,"09990,1,99999,9",,,,"MET047METAR ENSO 100750Z 00000KT CAVOK M05/M11 Q0999=",
"01001499999","2023-03-10T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","009900,5,9,9","-0050,1","-0110,1","99999,9",,,,,,,"09990,1,99999,9",,,,"MET047METAR ENSO 100820Z 09004KT CAVOK M05/M11 Q0999=",
"01001499999","2023-03-10T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0040,1","-0100,1","99999,9",,,,,,,"09990,1,99999,9",,,,"MET047METAR ENSO 100850Z 12005KT CAVOK M04/M10 Q0999=",
"01001499999","2023-03-10T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0100,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET047METAR ENSO 100920Z 12005KT CAVOK M02/M10 Q1000=",
"01001499999","2023-03-10T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0090,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET047METAR ENSO 100950Z VRB03KT CAVOK M01/M09 Q1000=",
"01001499999","2023-03-10T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","010,1,N,0015,1","99999,9,9,Y","009900,5,9,9","-0010,1","-0090,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET047METAR ENSO 101020Z 01003KT CAVOK M01/M09 Q1000=",
"01001499999","2023-03-10T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","330,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0090,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET055METAR ENSO 101050Z 33003KT 250V030 CAVOK M00/M09 Q1000=",
"01001499999","2023-03-10T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0100,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET047METAR ENSO 101120Z VRB03KT CAVOK M00/M10 Q1000=",
"01001499999","2023-03-10T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","300,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0080,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET055METAR ENSO 101150Z 30003KT 230V030 CAVOK M00/M08 Q1000=",
"01001499999","2023-03-10T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0100,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET046METAR ENSO 101220Z VRB02KT CAVOK 00/M10 Q1000=",
"01001499999","2023-03-10T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0110,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET046METAR ENSO 101250Z VRB02KT CAVOK 00/M11 Q1000=",
"01001499999","2023-03-10T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0090,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET046METAR ENSO 101350Z VRB03KT CAVOK 00/M09 Q1000=",
"01001499999","2023-03-10T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","340,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0000,1","-0090,1","99999,9",,,,,,,"10000,1,99999,9",,,,"MET046METAR ENSO 101420Z 34004KT CAVOK 00/M09 Q1000=",
"01001499999","2023-03-10T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","340,1,V,0021,1","02042,1,C,N","009999,1,9,9","+0000,1","-0100,1","99999,9","04,1,+01554,1,99,9","04,1,+02042,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01554,1,99,9,99,9","10000,1,99999,9",,,,"MET068METAR ENSO 101450Z 34004KT 260V030 9999 SCT051 SCT067 M00/M10 Q1000=",
"01001499999","2023-03-10T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","360,1,V,0021,1","01890,1,9,N","009999,1,9,9","+0000,1","-0100,1","99999,9","04,1,+01554,1,99,9","07,1,+01890,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01554,1,99,9,99,9","10000,1,99999,9",,,,"MET068METAR ENSO 101520Z 36004KT 320V030 9999 SCT051 BKN062 M00/M10 Q1000=",
"01001499999","2023-03-10T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","360,1,V,0021,1","01128,1,C,N","009999,1,9,9","-0010,1","-0090,1","99999,9","04,1,+00610,1,99,9","04,1,+01128,1,99,9","07,1,+01585,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10000,1,99999,9",,,,"MET075METAR ENSO 101550Z 36004KT 320V030 9999 SCT020 SCT037 BKN052 M01/M09 Q1000=",
